Date,Close,High,Low,Open,Volume
2009-05-21,8292.1298828125,8416.150390625,8221.009765625,8416.0703125,302280000
2009-05-22,8277.3203125,8364.1396484375,8257.169921875,8292.2099609375,244190000
2009-05-26,8473.490234375,8495.7099609375,8226.900390625,8277.3203125,314760000
2009-05-27,8300.01953125,8496.58984375,8289.349609375,8473.650390625,285990000
2009-05-28,8403.7998046875,8434.6201171875,8246.580078125,8300.5,290730000
2009-05-29,8500.330078125,8522.9501953125,8368.51953125,8404.0400390625,361910000
2009-06-01,8721.4404296875,8760.7001953125,8501.2900390625,8501.5302734375,354830000
2009-06-02,8740.8701171875,8787.1298828125,8693.7197265625,8721.599609375,257560000
2009-06-03,8675.240234375,8740.3896484375,8598.3798828125,8740.0703125,252160000
2009-06-04,8750.240234375,8751.25,8634.5703125,8675.2802734375,237800000
2009-06-05,8763.1298828125,8839.400390625,8700.41015625,8751.75,254970000
2009-06-08,8764.490234375,8823.9697265625,8633.0703125,8759.349609375,189630000
2009-06-09,8763.0595703125,8803.259765625,8725.1201171875,8764.830078125,187930000
2009-06-10,8739.01953125,8834.9296875,8639.9501953125,8763.66015625,219920000
2009-06-11,8770.919921875,8877.9296875,8736.23046875,8736.23046875,249900000
2009-06-12,8799.259765625,8805.5302734375,8716.73046875,8770.009765625,164020000
2009-06-15,8612.1298828125,8798.5,8577.900390625,8798.5,230220000
2009-06-16,8504.669921875,8643.650390625,8499.3798828125,8612.4404296875,240690000
2009-06-17,8497.1796875,8563.009765625,8461.2900390625,8504.3603515625,237870000
2009-06-18,8555.599609375,8590.51953125,8475.1201171875,8496.73046875,220050000
2009-06-19,8539.73046875,8616.58984375,8496.73046875,8556.9599609375,528710000
2009-06-22,8339.009765625,8538.830078125,8334.5498046875,8538.51953125,291240000
2009-06-23,8322.91015625,8370.900390625,8286.41015625,8340.4404296875,237150000
2009-06-24,8299.8603515625,8428.41015625,8259.8798828125,8323.509765625,189430000
2009-06-25,8472.400390625,8490.4599609375,8259.4296875,8299.25,222540000
2009-06-26,8438.3896484375,8468.76953125,8401.3603515625,8468.5400390625,307640000
2009-06-29,8529.3798828125,8533.23046875,8429.08984375,8440.1298828125,216480000
2009-06-30,8447.0,8560.4404296875,8393.9501953125,8528.9296875,233340000
2009-07-01,8504.0595703125,8580.4697265625,8447.5302734375,8447.5302734375,184600000
2009-07-02,8280.740234375,8503.23046875,8280.740234375,8503.0,157800000
2009-07-06,8324.8701171875,8327.9697265625,8205.990234375,8280.740234375,206900000
2009-07-07,8163.60009765625,8326.3095703125,8154.3798828125,8324.9501953125,210880000
2009-07-08,8178.41015625,8219.51953125,8087.18994140625,8163.60009765625,325250000
2009-07-09,8183.169921875,8228.669921875,8145.31005859375,8179.009765625,192660000
2009-07-10,8146.52001953125,8183.85009765625,8093.31005859375,8182.490234375,174260000
2009-07-13,8331.6796875,8331.6796875,8130.419921875,8146.52001953125,253520000
2009-07-14,8359.490234375,8361.23046875,8285.2001953125,8331.3701171875,189170000
2009-07-15,8616.2099609375,8628.23046875,8363.9501953125,8363.9501953125,305000000
2009-07-16,8711.8203125,8739.5498046875,8584.400390625,8612.66015625,216580000
2009-07-17,8743.9404296875,8754.2900390625,8674.41015625,8711.8896484375,301410000
2009-07-20,8848.150390625,8854.7998046875,8745.900390625,8746.0498046875,213730000
2009-07-21,8915.9404296875,8927.1298828125,8811.26953125,8848.150390625,218910000
2009-07-22,8881.259765625,8949.7998046875,8860.3203125,8912.3896484375,199010000
2009-07-23,9069.2900390625,9096.7197265625,8866.4404296875,8882.3095703125,274760000
2009-07-24,9093.240234375,9100.8798828125,9007.3896484375,9066.1103515625,214310000
2009-07-27,9108.509765625,9123.400390625,9034.51953125,9093.08984375,176830000
2009-07-28,9096.7197265625,9124.91015625,9007.4697265625,9106.919921875,198270000
2009-07-29,9070.7197265625,9094.830078125,9014.1904296875,9092.33984375,190510000
2009-07-30,9154.4599609375,9246.4296875,9072.6103515625,9072.83984375,232410000
2009-07-31,9171.6103515625,9218.76953125,9133.4501953125,9154.6103515625,265570000
2009-08-03,9286.5595703125,9298.4296875,9173.650390625,9173.650390625,221690000
2009-08-04,9320.1904296875,9321.099609375,9250.740234375,9285.0498046875,195990000
2009-08-05,9280.9697265625,9318.080078125,9206.4501953125,9315.3603515625,236610000
2009-08-06,9256.259765625,9325.1103515625,9208.7998046875,9277.1904296875,244450000
2009-08-07,9370.0703125,9437.7099609375,9258.4501953125,9258.4501953125,216600000
2009-08-10,9337.9501953125,9371.9599609375,9290.33984375,9368.41015625,161370000
2009-08-11,9241.4501953125,9334.330078125,9216.8798828125,9334.330078125,171380000
2009-08-12,9361.6103515625,9424.1103515625,9221.01953125,9236.0595703125,197420000
2009-08-13,9398.1904296875,9406.5,9305.3095703125,9362.2900390625,145620000
2009-08-14,9321.400390625,9401.9697265625,9232.830078125,9398.0400390625,172780000
2009-08-17,9135.33984375,9313.849609375,9116.51953125,9313.849609375,207100000
2009-08-18,9217.9404296875,9233.509765625,9134.3603515625,9134.3603515625,158530000
2009-08-19,9279.16015625,9313.08984375,9131.9404296875,9208.6796875,176910000
2009-08-20,9350.0498046875,9363.9501953125,9267.9697265625,9278.5498046875,151740000
2009-08-21,9505.9599609375,9519.1103515625,9347.25,9347.8603515625,293530000
2009-08-24,9509.2802734375,9587.73046875,9486.23046875,9506.1796875,190590000
2009-08-25,9539.2900390625,9620.0,9508.98046875,9509.2099609375,173890000
2009-08-26,9543.51953125,9582.9697265625,9485.7802734375,9538.6103515625,154660000
2009-08-27,9580.6298828125,9609.7197265625,9459.400390625,9541.6298828125,163980000
2009-08-28,9544.2001953125,9630.2001953125,9495.98046875,9582.740234375,205770000
2009-08-31,9496.2802734375,9543.0595703125,9436.1298828125,9542.91015625,201600000
2009-09-01,9310.599609375,9557.9501953125,9292.080078125,9492.3203125,267680000
2009-09-02,9280.669921875,9330.9296875,9262.2998046875,9306.2099609375,175200000
2009-09-03,9344.6103515625,9350.26953125,9252.9296875,9282.0302734375,168750000
2009-09-04,9441.26953125,9445.7197265625,9321.6298828125,9345.3603515625,152400000
2009-09-08,9497.33984375,9511.01953125,9439.98046875,9440.1298828125,202370000
2009-09-09,9547.2197265625,9577.2197265625,9476.1796875,9496.58984375,190820000
2009-09-10,9627.48046875,9633.0,9508.2197265625,9546.5400390625,234130000
2009-09-11,9605.41015625,9649.849609375,9571.5595703125,9625.4404296875,196760000
2009-09-14,9626.7998046875,9631.1103515625,9535.9599609375,9598.080078125,196480000
2009-09-15,9683.41015625,9713.7099609375,9580.9296875,9626.419921875,224030000
2009-09-16,9791.7099609375,9799.7197265625,9679.1796875,9683.7099609375,241270000
2009-09-17,9783.919921875,9854.580078125,9749.4599609375,9789.8203125,225470000
2009-09-18,9820.2001953125,9847.7099609375,9784.6796875,9784.75,424930000
2009-09-21,9778.8603515625,9818.6904296875,9725.8798828125,9818.6103515625,172830000
2009-09-22,9829.8701171875,9843.400390625,9771.91015625,9779.6103515625,194620000
2009-09-23,9748.5498046875,9917.990234375,9740.83984375,9830.6298828125,233330000
2009-09-24,9707.4404296875,9805.3896484375,9666.0302734375,9749.990234375,201890000
2009-09-25,9665.1904296875,9735.9296875,9641.009765625,9706.6796875,189350000
2009-09-28,9789.3603515625,9823.669921875,9663.23046875,9663.23046875,163780000
2009-09-29,9742.2001953125,9834.48046875,9739.1103515625,9789.740234375,154000000
2009-09-30,9712.2802734375,9776.8203125,9608.58984375,9741.830078125,268390000
2009-10-01,9509.2802734375,9711.669921875,9500.3701171875,9711.599609375,266990000
2009-10-02,9487.669921875,9524.7802734375,9430.080078125,9507.6201171875,219750000
2009-10-05,9599.75,9625.0595703125,9481.08984375,9488.73046875,173850000
2009-10-06,9731.25,9774.3203125,9601.259765625,9601.259765625,206020000
2009-10-07,9725.580078125,9740.3203125,9675.6201171875,9725.6904296875,167650000
2009-10-08,9786.8701171875,9836.669921875,9728.0703125,9728.2197265625,209580000
2009-10-09,9864.9404296875,9865.009765625,9764.8798828125,9786.0400390625,161120000
2009-10-12,9885.7998046875,9931.8203125,9849.3701171875,9865.240234375,158850000
2009-10-13,9871.0595703125,9895.08984375,9815.0595703125,9883.98046875,211510000
2009-10-14,10015.8603515625,10027.73046875,9873.48046875,9873.5498046875,284810000
2009-10-15,10062.9404296875,10062.9404296875,9977.4697265625,10014.8798828125,252480000
2009-10-16,9995.91015625,10061.66015625,9939.91015625,10061.3603515625,307770000
2009-10-19,10092.1904296875,10117.9599609375,9995.150390625,9996.669921875,186240000
2009-10-20,10041.48046875,10098.3896484375,9992.8095703125,10092.419921875,214500000
2009-10-21,9949.3603515625,10119.4697265625,9943.759765625,10038.83984375,251050000
2009-10-22,10081.3095703125,10105.1904296875,9916.7802734375,9946.1796875,231900000
2009-10-23,9972.1796875,10109.5703125,9932.5,10099.900390625,305670000
2009-10-26,9867.9599609375,10072.3203125,9849.4501953125,9972.330078125,270050000
2009-10-27,9882.169921875,9947.5400390625,9837.9599609375,9868.33984375,237060000
2009-10-28,9762.6904296875,9902.419921875,9758.080078125,9881.1103515625,257370000
2009-10-29,9962.580078125,9969.91015625,9759.1298828125,9762.91015625,248950000
2009-10-30,9712.73046875,9962.1298828125,9684.5400390625,9961.51953125,327980000
2009-11-02,9789.4404296875,9858.58984375,9678.9501953125,9712.1298828125,242460000
2009-11-03,9771.91015625,9787.4697265625,9703.8896484375,9787.4697265625,231520000
2009-11-04,9802.1396484375,9928.0400390625,9767.1396484375,9767.2998046875,224130000
2009-11-05,10005.9599609375,10013.0703125,9807.7998046875,9807.7998046875,211040000
2009-11-06,10023.419921875,10044.5,9936.8095703125,10001.349609375,181010000
2009-11-09,10226.9404296875,10228.23046875,10020.6201171875,10020.6201171875,227470000
2009-11-10,10246.9697265625,10260.7998046875,10197.6904296875,10223.009765625,193950000
2009-11-11,10291.259765625,10341.9697265625,10246.1396484375,10247.419921875,166920000
2009-11-12,10197.4697265625,10321.6396484375,10171.240234375,10289.8203125,183810000
2009-11-13,10270.4697265625,10305.6904296875,10192.0302734375,10197.849609375,167280000
2009-11-16,10406.9599609375,10434.240234375,10267.4501953125,10267.5302734375,202570000
2009-11-17,10437.419921875,10438.169921875,10361.990234375,10404.76953125,158320000
2009-11-18,10426.3095703125,10432.66015625,10360.099609375,10426.26953125,166340000
2009-11-19,10332.4404296875,10425.330078125,10256.1103515625,10425.330078125,196250000
2009-11-20,10318.16015625,10342.7197265625,10271.6796875,10327.91015625,230430000
2009-11-23,10450.9501953125,10495.6103515625,10320.0498046875,10320.1298828125,182350000
2009-11-24,10433.7099609375,10453.9697265625,10359.580078125,10451.25,163750000
2009-11-25,10464.400390625,10481.48046875,10420.9404296875,10432.9599609375,130080000
2009-11-27,10309.919921875,10452.23046875,10231.25,10452.23046875,130290000
2009-11-30,10344.83984375,10364.33984375,10263.2900390625,10309.76953125,223580000
2009-12-01,10471.580078125,10501.2802734375,10343.4404296875,10343.8203125,190220000
2009-12-02,10452.6796875,10513.51953125,10421.4697265625,10470.4404296875,159500000
2009-12-03,10366.150390625,10507.6298828125,10350.0498046875,10455.6298828125,243970000
2009-12-04,10388.900390625,10516.7001953125,10311.8095703125,10368.5703125,460660000
2009-12-07,10390.1103515625,10443.16015625,10360.1796875,10386.8603515625,196580000
2009-12-08,10285.9697265625,10385.650390625,10249.83984375,10385.419921875,221770000
2009-12-09,10337.0498046875,10342.26953125,10235.6298828125,10282.849609375,188610000
2009-12-10,10405.830078125,10444.599609375,10335.76953125,10336.0,195910000
2009-12-11,10471.5,10484.0498046875,10400.080078125,10403.41015625,179970000
2009-12-14,10501.0498046875,10514.66015625,10471.2802734375,10471.2802734375,154360000
2009-12-15,10452.0,10499.3095703125,10426.6904296875,10499.3095703125,187560000
2009-12-16,10441.1201171875,10509.9697265625,10427.58984375,10449.8095703125,208310000
2009-12-17,10308.259765625,10440.0595703125,10307.9599609375,10439.990234375,198860000
2009-12-18,10328.8896484375,10372.349609375,10263.900390625,10309.3896484375,480080000
2009-12-21,10414.1396484375,10458.0498046875,10329.7998046875,10330.099609375,164470000
2009-12-22,10464.9296875,10479.8203125,10414.58984375,10414.669921875,135080000
2009-12-23,10466.4404296875,10492.0595703125,10437.7998046875,10464.3203125,112460000
2009-12-24,10520.08984375,10522.0595703125,10461.6796875,10467.1201171875,52670000
2009-12-28,10547.080078125,10551.6103515625,10506.33984375,10517.91015625,102010000
2009-12-29,10545.41015625,10580.330078125,10544.2802734375,10547.830078125,92890000
2009-12-30,10548.509765625,10550.7001953125,10505.66015625,10544.3603515625,110160000
2009-12-31,10428.0498046875,10555.009765625,10423.1298828125,10548.509765625,137940000
2010-01-04,10583.9599609375,10604.9697265625,10430.6904296875,10430.6904296875,179780000
2010-01-05,10572.01953125,10584.5595703125,10522.51953125,10584.5595703125,188540000
2010-01-06,10573.6796875,10594.990234375,10546.5498046875,10564.7197265625,186040000
2010-01-07,10606.8603515625,10612.3701171875,10505.2099609375,10571.1103515625,217390000
2010-01-08,10618.1904296875,10619.400390625,10554.330078125,10606.400390625,172710000
2010-01-11,10663.990234375,10676.23046875,10591.58984375,10620.3095703125,182050000
2010-01-12,10627.259765625,10663.080078125,10568.83984375,10662.8603515625,256050000
2010-01-13,10680.76953125,10709.259765625,10614.490234375,10628.08984375,202810000
2010-01-14,10710.5498046875,10723.76953125,10666.8603515625,10680.16015625,201320000
2010-01-15,10609.650390625,10709.9404296875,10561.0595703125,10706.990234375,362930000
2010-01-19,10725.4296875,10729.8896484375,10591.9697265625,10608.3701171875,192150000
2010-01-20,10603.150390625,10719.919921875,10517.2998046875,10719.6904296875,203270000
2010-01-21,10389.8798828125,10614.9404296875,10374.6904296875,10603.91015625,304290000
2010-01-22,10172.98046875,10389.580078125,10157.6396484375,10389.580078125,323620000
2010-01-25,10196.8603515625,10256.8701171875,10171.76953125,10175.099609375,215330000
2010-01-26,10194.2900390625,10285.1298828125,10155.599609375,10195.349609375,217300000
2010-01-27,10236.16015625,10255.0595703125,10104.3603515625,10194.2900390625,262170000
2010-01-28,10120.4599609375,10258.830078125,10055.080078125,10236.919921875,240050000
2010-01-29,10067.330078125,10239.33984375,10043.75,10122.0400390625,316900000
2010-02-01,10185.5302734375,10190.8896484375,10068.91015625,10068.990234375,198430000
2010-02-02,10296.849609375,10314.83984375,10173.58984375,10186.1298828125,237140000
2010-02-03,10270.5498046875,10307.2001953125,10231.9296875,10291.73046875,198940000
2010-02-04,10002.1796875,10273.1201171875,9998.0302734375,10273.1201171875,304240000
2010-02-05,10012.23046875,10031.9599609375,9835.08984375,10003.6904296875,308320000
2010-02-08,9908.3896484375,10028.5595703125,9904.08984375,10005.4296875,216270000
2010-02-09,10058.6396484375,10139.4296875,9910.0595703125,9910.2802734375,236210000
2010-02-10,10038.3798828125,10085.5400390625,9962.9599609375,10055.4599609375,178600000
2010-02-11,10144.1904296875,10161.5703125,9976.7099609375,10037.849609375,194470000
2010-02-12,10099.1396484375,10137.3896484375,9983.8203125,10137.23046875,296510000
2010-02-16,10268.8095703125,10279.5400390625,10100.8095703125,10100.8095703125,234900000
2010-02-17,10309.240234375,10320.1298828125,10261.48046875,10261.48046875,193270000
2010-02-18,10392.900390625,10406.580078125,10294.509765625,10309.3896484375,185310000
2010-02-19,10402.349609375,10438.5498046875,10339.169921875,10387.76953125,241750000
2010-02-22,10383.3798828125,10433.6396484375,10368.9501953125,10402.4296875,158440000
2010-02-23,10282.41015625,10411.1201171875,10267.830078125,10383.16015625,190740000
2010-02-24,10374.16015625,10393.509765625,10283.9296875,10284.0,181450000
2010-02-25,10321.0302734375,10366.6796875,10185.830078125,10366.599609375,242550000
2010-02-26,10325.259765625,10353.4501953125,10272.2900390625,10321.41015625,282120000
2010-03-01,10403.7900390625,10413.990234375,10326.099609375,10326.099609375,173750000
2010-03-02,10405.98046875,10456.919921875,10389.4296875,10404.16015625,217180000
2010-03-03,10396.759765625,10469.5400390625,10376.580078125,10406.2802734375,183290000
2010-03-04,10444.1396484375,10452.3798828125,10390.8603515625,10396.5302734375,165740000
2010-03-05,10566.2001953125,10571.9404296875,10445.0498046875,10445.1298828125,184270000
2010-03-08,10552.51953125,10587.740234375,10542.3896484375,10563.7802734375,171780000
2010-03-09,10564.3798828125,10612.599609375,10533.9296875,10552.240234375,219860000
2010-03-10,10567.330078125,10601.7900390625,10526.51953125,10560.1298828125,186570000
2010-03-11,10611.83984375,10611.83984375,10507.169921875,10560.98046875,150000000
2010-03-12,10624.6904296875,10644.9501953125,10594.83984375,10611.76953125,166140000
2010-03-15,10642.150390625,10644.1904296875,10570.509765625,10623.41015625,160570000
2010-03-16,10685.98046875,10693.990234375,10621.900390625,10642.5302734375,227410000
2010-03-17,10733.669921875,10767.98046875,10686.3603515625,10686.3603515625,194190000
2010-03-18,10779.169921875,10784.0,10728.150390625,10733.4404296875,153280000
2010-03-19,10741.98046875,10819.900390625,10694.2197265625,10780.0,434190000
2010-03-22,10785.8896484375,10809.849609375,10695.1298828125,10741.0,157200000
2010-03-23,10888.830078125,10893.8896484375,10784.759765625,10787.1796875,189140000
2010-03-24,10836.150390625,10887.83984375,10825.419921875,10887.6201171875,195570000
2010-03-25,10841.2099609375,10955.48046875,10834.1904296875,10837.509765625,200330000
2010-03-26,10850.3603515625,10909.3798828125,10816.4296875,10841.2900390625,175490000
2010-03-29,10895.8603515625,10916.6396484375,10849.23046875,10849.23046875,136710000
2010-03-30,10907.419921875,10940.2197265625,10866.830078125,10895.01953125,148810000
2010-03-31,10856.6298828125,10907.419921875,10832.830078125,10907.33984375,197060000
2010-04-01,10927.0703125,10956.3896484375,10857.3095703125,10857.3095703125,159520000
2010-04-05,10973.5498046875,10988.0595703125,10923.9697265625,10927.4501953125,139480000
2010-04-06,10969.990234375,10987.3798828125,10927.51953125,10972.490234375,159960000
2010-04-07,10897.51953125,10962.66015625,10845.4501953125,10961.9501953125,187000000
2010-04-08,10927.0703125,10949.3603515625,10844.08984375,10896.990234375,158930000
2010-04-09,10997.349609375,11000.98046875,10926.919921875,10926.919921875,150660000
2010-04-12,11005.9697265625,11029.76953125,10992.2099609375,10996.75,153960000
2010-04-13,11019.419921875,11038.919921875,10947.76953125,11006.7197265625,183950000
2010-04-14,11123.1103515625,11125.2197265625,11020.6298828125,11020.7001953125,223920000
2010-04-15,11144.5703125,11154.5498046875,11096.2001953125,11122.9599609375,203720000
2010-04-16,11018.66015625,11153.7900390625,10973.919921875,11143.66015625,373950000
2010-04-19,11092.0498046875,11095.2998046875,10977.849609375,11018.3603515625,214850000
2010-04-20,11117.0595703125,11146.080078125,11081.4697265625,11093.1103515625,175170000
2010-04-21,11124.919921875,11153.7197265625,11071.33984375,11116.91015625,188880000
2010-04-22,11134.2900390625,11149.8603515625,11016.400390625,11119.7802734375,214700000
2010-04-23,11204.2802734375,11205.6396484375,11105.650390625,11132.1796875,207380000
2010-04-26,11205.0302734375,11258.009765625,11187.650390625,11205.1103515625,191920000
2010-04-27,10991.990234375,11218.8603515625,10973.169921875,11203.669921875,263400000
2010-04-28,11045.26953125,11078.51953125,10965.3798828125,10988.8701171875,236760000
2010-04-29,11167.3203125,11197.3203125,11041.6396484375,11045.6396484375,194310000
2010-04-30,11008.6103515625,11197.9296875,10999.6904296875,11168.23046875,255130000
2010-05-03,11151.830078125,11177.669921875,11009.599609375,11009.599609375,178080000
2010-05-04,10926.76953125,11149.48046875,10869.25,11149.48046875,242100000
2010-05-05,10866.830078125,10946.7900390625,10814.83984375,10918.400390625,218830000
2010-05-06,10520.3203125,10879.759765625,9869.6201171875,10868.1201171875,459890000
2010-05-07,10380.4296875,10579.1201171875,10241.23046875,10519.419921875,428730000
2010-05-10,10785.1396484375,10835.169921875,10386.0302734375,10386.1796875,313350000
2010-05-11,10748.259765625,10874.5400390625,10685.3798828125,10780.0,223950000
2010-05-12,10896.91015625,10909.080078125,10742.150390625,10742.150390625,196630000
2010-05-13,10782.9501953125,10920.26953125,10771.6904296875,10896.6103515625,201480000
2010-05-14,10620.16015625,10780.75,10537.25,10780.6796875,256500000
2010-05-17,10625.830078125,10660.9697265625,10436.0595703125,10616.98046875,221910000
2010-05-18,10510.9501953125,10718.8603515625,10482.2001953125,10625.4501953125,246370000
2010-05-19,10444.3701171875,10522.51953125,10324.66015625,10505.7001953125,266340000
2010-05-20,10068.009765625,10440.2099609375,10065.3603515625,10440.2099609375,360350000
2010-05-21,10193.3896484375,10198.5302734375,9918.8203125,10063.9296875,438220000
2010-05-24,10066.5703125,10196.41015625,10052.669921875,10193.4599609375,211430000
2010-05-25,10043.75,10061.66015625,9774.48046875,10061.4296875,316960000
2010-05-26,9974.4501953125,10179.0302734375,9952.6796875,10045.1103515625,316080000
2010-05-27,10258.990234375,10264.2001953125,9971.73046875,9971.73046875,264770000
2010-05-28,10136.6298828125,10258.0,10095.900390625,10258.0,243720000
2010-06-01,10024.01953125,10218.330078125,10013.900390625,10133.9404296875,221900000
2010-06-02,10249.5400390625,10254.2197265625,10025.6103515625,10025.6103515625,200850000
2010-06-03,10255.2802734375,10315.2099609375,10175.01953125,10250.669921875,176870000
2010-06-04,9931.9697265625,10249.6904296875,9889.8798828125,10249.6103515625,256600000
2010-06-07,9816.490234375,9982.3798828125,9810.2998046875,9931.75,222940000
2010-06-08,9939.98046875,9953.66015625,9757.5498046875,9812.9404296875,259680000
2010-06-09,9899.25,10065.1396484375,9867.73046875,9941.5703125,222680000
2010-06-10,10172.5302734375,10185.830078125,9901.669921875,9901.669921875,221730000
2010-06-11,10211.0703125,10215.98046875,10082.7099609375,10166.7802734375,187890000
2010-06-14,10190.8896484375,10328.669921875,10186.2099609375,10211.830078125,177920000
2010-06-15,10404.76953125,10408.3203125,10192.400390625,10192.400390625,203170000
2010-06-16,10409.4599609375,10429.0302734375,10332.599609375,10404.240234375,165700000
2010-06-17,10434.169921875,10441.2001953125,10319.2197265625,10409.98046875,181070000
2010-06-18,10450.6396484375,10483.4404296875,10424.490234375,10435.0,338010000
2010-06-21,10442.41015625,10594.16015625,10395.5498046875,10452.4599609375,165190000
2010-06-22,10293.51953125,10493.5703125,10283.400390625,10441.9501953125,175750000
2010-06-23,10298.4404296875,10368.0400390625,10227.240234375,10293.2998046875,195100000
2010-06-24,10152.7998046875,10298.0595703125,10128.849609375,10297.080078125,244440000
2010-06-25,10143.8095703125,10202.91015625,10081.080078125,10153.48046875,434500000
2010-06-28,10138.51953125,10201.9296875,10101.41015625,10143.0498046875,164100000
2010-06-29,9870.2998046875,10135.7998046875,9811.919921875,10135.7197265625,290500000
2010-06-30,9774.01953125,9908.919921875,9753.83984375,9868.33984375,235090000
2010-07-01,9732.5302734375,9795.48046875,9621.8896484375,9773.26953125,262820000
2010-07-02,9686.48046875,9770.8701171875,9614.3203125,9732.5302734375,199570000
2010-07-06,9743.6201171875,9858.1298828125,9659.009765625,9686.48046875,261020000
2010-07-07,10018.2802734375,10026.599609375,9736.7001953125,9743.6201171875,219560000
2010-07-08,10138.990234375,10139.8603515625,10019.259765625,10019.259765625,192210000
2010-07-09,10198.0302734375,10201.76953125,10118.41015625,10138.990234375,134810000
2010-07-12,10216.26953125,10220.2802734375,10146.490234375,10199.240234375,131490000
2010-07-13,10363.01953125,10407.8203125,10217.5498046875,10217.5498046875,179040000
2010-07-14,10366.7197265625,10400.099609375,10303.0,10370.9599609375,208530000
2010-07-15,10359.3095703125,10379.740234375,10240.48046875,10367.099609375,210000000
2010-07-16,10097.900390625,10356.2001953125,10079.580078125,10356.2001953125,335060000
2010-07-19,10154.4296875,10187.2802734375,10073.6796875,10098.1201171875,176970000
2010-07-20,10229.9599609375,10236.400390625,10007.759765625,10151.48046875,194410000
2010-07-21,10120.5302734375,10265.5400390625,10065.5,10226.01953125,203900000
2010-07-22,10322.2998046875,10363.240234375,10121.8095703125,10121.8095703125,202220000
2010-07-23,10424.6201171875,10441.9501953125,10287.48046875,10321.16015625,200000000
2010-07-26,10525.4296875,10526.7900390625,10414.400390625,10424.169921875,178820000
2010-07-27,10537.6904296875,10578.330078125,10494.8603515625,10525.2802734375,180550000
2010-07-28,10497.8798828125,10548.51953125,10463.2197265625,10537.009765625,162070000
2010-07-29,10467.16015625,10584.990234375,10387.3896484375,10498.9404296875,202110000
2010-07-30,10465.9404296875,10507.1904296875,10347.5,10465.1904296875,208160000
2010-08-02,10674.3798828125,10692.2001953125,10468.58984375,10468.8203125,167640000
2010-08-03,10636.3798828125,10676.9501953125,10600.9599609375,10673.919921875,164880000
2010-08-04,10680.4296875,10702.990234375,10627.5302734375,10630.2001953125,173360000
2010-08-05,10674.98046875,10679.75,10612.849609375,10679.669921875,139610000
2010-08-06,10653.5595703125,10668.7001953125,10515.3701171875,10668.5498046875,154870000
2010-08-09,10698.75,10719.9404296875,10649.400390625,10654.6201171875,166330000
2010-08-10,10644.25,10700.7099609375,10551.6201171875,10696.6298828125,203490000
2010-08-11,10378.830078125,10631.900390625,10367.330078125,10631.8203125,219330000
2010-08-12,10319.9501953125,10361.650390625,10268.7099609375,10361.580078125,221030000
2010-08-13,10303.150390625,10354.919921875,10285.4404296875,10320.330078125,151620000
2010-08-16,10302.009765625,10333.1201171875,10209.5302734375,10303.0703125,146040000
2010-08-17,10405.849609375,10480.4404296875,10297.4697265625,10297.6298828125,191340000
2010-08-18,10415.5400390625,10472.2998046875,10330.01953125,10398.58984375,168560000
2010-08-19,10271.2099609375,10411.150390625,10216.1904296875,10411.150390625,227740000
2010-08-20,10213.6201171875,10270.98046875,10147.240234375,10270.98046875,251150000
2010-08-23,10174.41015625,10304.7001953125,10170.2900390625,10215.509765625,173000000
2010-08-24,10040.4501953125,10173.0498046875,9991.1796875,10173.0498046875,223680000
2010-08-25,10060.0595703125,10097.400390625,9937.98046875,10040.150390625,183890000
2010-08-26,9985.8095703125,10104.7099609375,9968.099609375,10059.900390625,176330000
2010-08-27,10150.650390625,10159.8798828125,9936.6201171875,9982.1796875,207760000
2010-08-30,10009.73046875,10150.5703125,10007.6796875,10145.580078125,150480000
2010-08-31,10014.7197265625,10073.3798828125,9941.83984375,10006.419921875,255420000
2010-09-01,10269.4697265625,10279.080078125,10016.009765625,10016.009765625,205710000
2010-09-02,10320.099609375,10320.3701171875,10253.9599609375,10270.080078125,149930000
2010-09-03,10447.9296875,10451.150390625,10321.83984375,10321.919921875,168600000
2010-09-07,10340.6904296875,10446.7998046875,10332.400390625,10446.7998046875,149040000
2010-09-08,10387.009765625,10426.7001953125,10335.6904296875,10338.490234375,166760000
2010-09-09,10415.240234375,10476.6201171875,10386.6298828125,10388.1396484375,163590000
2010-09-10,10462.76953125,10471.2802734375,10403.169921875,10415.009765625,140320000
2010-09-13,10544.1298828125,10567.58984375,10458.599609375,10458.599609375,190720000
2010-09-14,10526.490234375,10588.3203125,10499.7001953125,10544.73046875,192410000
2010-09-15,10572.73046875,10587.7998046875,10480.7802734375,10526.419921875,167420000
2010-09-16,10594.830078125,10603.6904296875,10522.48046875,10571.75,170300000
2010-09-17,10607.849609375,10650.16015625,10567.3603515625,10595.5498046875,367230000
2010-09-20,10753.6201171875,10774.1298828125,10608.080078125,10608.080078125,157120000
2010-09-21,10761.0302734375,10833.3896484375,10717.740234375,10753.3896484375,186740000
2010-09-22,10739.3095703125,10805.3798828125,10708.400390625,10761.1103515625,168590000
2010-09-23,10662.419921875,10761.9404296875,10640.919921875,10738.48046875,156830000
2010-09-24,10860.259765625,10865.7802734375,10664.3095703125,10664.3896484375,179270000
2010-09-27,10812.0400390625,10873.2001953125,10809.6201171875,10860.0302734375,143910000
2010-09-28,10858.1396484375,10886.2099609375,10728.6396484375,10809.169921875,167110000
2010-09-29,10835.2802734375,10869.259765625,10798.8798828125,10857.98046875,158830000
2010-09-30,10788.0498046875,10948.8798828125,10745.4404296875,10836.0400390625,214540000
