Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2007-01-19,2.663283109664917,52.21593475341797,1.8509999513626099,43.929927825927734,64.01566314697266,37.099613189697266,10.344719886779785,17.696035385131836,36.24542999267578,29.034788131713867,157.8325958251953,25.65550994873047,28.750751495361328,51.240386962890625,40.017574310302734,30.579893112182617,13.90593433380127,27.101539611816406,38.41530990600586,23.21308708190918,22.168617248535156,9.908805847167969,0.4872777462005615,39.492496490478516,16.91438102722168,33.33131408691406,42.40252685546875,,13.991552352905273,11.002114295959473
2007-01-22,2.611823081970215,53.341129302978516,1.847499966621399,43.90724563598633,61.82717514038086,36.34974670410156,10.242790222167969,17.583372116088867,35.69413375854492,28.748538970947266,159.84410095214844,25.339160919189453,28.096895217895508,51.741214752197266,39.675045013427734,31.144338607788086,13.839665412902832,26.823322296142578,38.046913146972656,23.06035804748535,21.890703201293945,9.686713218688965,0.4872777462005615,39.27138900756836,16.919641494750977,33.56488800048828,41.59752655029297,,13.991552352905273,10.922406196594238
2007-01-23,2.5790209770202637,52.46206283569336,1.8214999437332153,43.51399230957031,63.09841537475586,37.218345642089844,10.262678146362305,17.258609771728516,36.36570739746094,29.100217819213867,159.5963897705078,25.579578399658203,28.22385597229004,51.725250244140625,39.273441314697266,31.250946044921875,13.865593910217285,27.125734329223633,38.22141647338867,23.279254913330078,21.904956817626953,9.59351634979248,0.4874306321144104,39.22358322143555,17.198522567749023,33.61680603027344,41.02366256713867,,14.081695556640625,10.88824462890625
2007-01-24,2.6091156005859375,52.841793060302734,1.8630000352859497,44.56516647338867,63.2717399597168,37.324562072753906,10.546093940734863,17.821962356567383,36.506046295166016,28.912109375,165.19549560546875,25.74408531188965,28.198471069335938,51.895755767822266,39.574649810791016,31.583345413208008,13.868480682373047,26.70842170715332,38.531639099121094,23.528703689575195,22.154369354248047,9.601449012756348,0.5025625824928284,39.14590072631836,17.209043502807617,33.311832427978516,41.28667449951172,,14.29954719543457,11.07043743133545
2007-01-25,2.5955722332000732,52.637882232666016,1.8539999723434448,43.68791961669922,62.231666564941406,37.26210021972656,10.411845207214355,17.377906799316406,35.84447479248047,28.576778411865234,159.91912841796875,25.36446762084961,28.058818817138672,51.95433807373047,39.37975311279297,31.4892635345459,13.813726425170898,26.006832122802734,38.29896926879883,23.41670799255371,21.698301315307617,9.502301216125488,0.484984815120697,38.793338775634766,17.8115234375,32.864131927490234,41.525794982910156,,14.085451126098633,10.965678215026855
2007-01-26,2.5693907737731934,50.2819938659668,1.8424999713897705,43.74842071533203,61.704383850097656,38.17441940307617,10.498859405517578,17.464069366455078,35.83445739746094,28.257802963256836,160.2418670654297,25.269556045532227,28.014366149902344,51.92239761352539,39.019493103027344,31.16942024230957,13.782029151916504,25.96449089050293,38.14384460449219,23.41162109375,21.805191040039062,9.43884563446045,0.48101115226745605,38.75749206542969,17.551071166992188,32.87063217163086,41.07944107055664,,14.2094087600708,10.856364250183105
2007-01-29,2.5862433910369873,49.20603561401367,1.871500015258789,43.5896110534668,61.754940032958984,38.55561447143555,10.563499450683594,17.371274948120117,35.849491119384766,28.364126205444336,158.39547729492188,25.250591278076172,28.077848434448242,52.50314712524414,39.06674575805664,31.02516746520996,13.747451782226562,26.145946502685547,38.274723052978516,23.16726303100586,21.755313873291016,9.549890518188477,0.4612938463687897,38.76943588256836,17.640520095825195,33.0782585144043,41.230892181396484,,14.284524917602539,10.847254753112793
2007-01-30,2.574507474899292,49.45919418334961,1.8524999618530273,43.86941909790039,62.11610794067383,39.2929573059082,10.677861213684082,17.397789001464844,36.621307373046875,28.6585693359375,156.6992645263672,25.415090560913086,28.65552520751953,52.94537353515625,39.20848846435547,31.470460891723633,13.776269912719727,26.472545623779297,36.20976257324219,22.86183738708496,21.719676971435547,9.691672325134277,0.4701593220233917,38.59616470336914,17.78785514831543,33.48054504394531,41.61345672607422,,14.49111557006836,10.76754379272461
2007-01-31,2.5799238681793213,49.48731994628906,1.8834999799728394,44.02823257446289,64.68738555908203,40.036582946777344,10.896638870239258,17.64301109313965,36.526084899902344,28.764892578125,159.23611450195312,25.775718688964844,29.00468635559082,52.82815933227539,39.45063781738281,31.94081687927246,13.796436309814453,26.823322296142578,36.015872955322266,22.780391693115234,21.99046516418457,9.796774864196777,0.4684774577617645,38.76348876953125,18.17985725402832,32.9939079284668,41.65331268310547,,14.468574523925781,10.860918045043945
2007-02-01,2.5501320362091064,48.86848449707031,1.934999942779541,43.914794921875,65.76360321044922,40.611480712890625,11.289443969726562,17.623126983642578,37.32298278808594,28.63402557373047,159.1160125732422,25.990819931030273,29.15703773498535,52.74826431274414,39.574649810791016,32.116416931152344,13.85982608795166,26.90196418762207,35.865596771240234,22.97382164001465,21.776689529418945,9.982175827026367,0.47443848848342896,39.044307708740234,18.26404571533203,33.74007034301758,42.08372497558594,,14.27325439453125,10.881413459777832
2007-02-02,2.5504331588745117,48.84033203125,1.8695000410079956,43.98286437988281,65.04132080078125,40.773948669433594,11.62258243560791,17.987659454345703,37.10746383666992,28.773073196411133,160.18931579589844,25.832670211791992,29.303054809570312,52.83882522583008,39.3206901550293,31.94081687927246,13.900178909301758,26.93825340270996,35.807430267333984,22.770200729370117,21.51303482055664,9.934584617614746,0.48681917786598206,39.044307708740234,17.993061065673828,34.01908493041992,42.17140197753906,,14.337111473083496,10.949734687805176
2007-02-05,2.5260565280914307,49.11460494995117,1.8580000400543213,44.01310729980469,65.52523040771484,40.29903793334961,11.717055320739746,18.23288345336914,36.9771614074707,28.838497161865234,159.52882385253906,25.959196090698242,29.21416473388672,53.4835319519043,39.15534210205078,31.959625244140625,13.802202224731445,26.932191848754883,35.83652114868164,22.693843841552734,21.099733352661133,9.857248306274414,0.494767427444458,38.930782318115234,18.074630737304688,34.1748161315918,41.70911407470703,,14.3070650100708,11.049942970275879
2007-02-06,2.5323758125305176,48.9880256652832,1.9134999513626099,43.90724563598633,65.71305847167969,40.255306243896484,11.709596633911133,18.0804500579834,36.77167510986328,28.781248092651367,161.10498046875,26.111038208007812,29.59505271911621,53.20112228393555,38.9781608581543,31.984725952148438,13.845429420471191,27.07735824584961,36.0013313293457,22.72438621520996,21.028472900390625,10.030759811401367,0.5123453140258789,38.59616470336914,18.13776397705078,34.23320388793945,40.64108657836914,,14.30330753326416,11.063607215881348
2007-02-07,2.5925638675689697,49.227134704589844,1.9490000009536743,44.3760871887207,65.51005554199219,41.01766586303711,11.856278419494629,18.617284774780273,36.405799865722656,29.018428802490234,160.27935791015625,26.167980194091797,29.563312530517578,53.19578170776367,38.86003494262695,32.116416931152344,13.839665412902832,27.047107696533203,36.185516357421875,22.53093910217285,20.9287109375,10.20228385925293,0.5323680639266968,38.53042221069336,18.369287490844727,34.207252502441406,40.84832000732422,,14.3070650100708,11.063607215881348
2007-02-08,2.5934665203094482,49.07242965698242,1.9550000429153442,44.232425689697266,64.9082260131836,41.011409759521484,11.858763694763184,18.65042495727539,36.96211624145508,28.863033294677734,160.5421142578125,25.997161865234375,29.563312530517578,53.2385368347168,38.83642578125,31.94081687927246,13.79067611694336,26.823322296142578,36.1806755065918,22.357866287231445,20.85032844543457,10.250863075256348,0.5254896879196167,38.59616470336914,18.492937088012695,34.492733001708984,40.84034729003906,,14.254478454589844,11.002114295959473
2007-02-09,2.5058934688568115,48.55904006958008,1.9359999895095825,43.50641632080078,65.25623321533203,40.492774963378906,11.687220573425293,18.36543083190918,36.74660873413086,28.102405548095703,160.0767364501953,25.940216064453125,29.35383415222168,52.66672134399414,38.74192428588867,31.620960235595703,13.761863708496094,26.950342178344727,36.13220977783203,22.306962966918945,20.65079689025879,10.271688461303711,0.49904748797416687,38.50055694580078,18.356138229370117,34.058021545410156,40.553409576416016,,14.160579681396484,10.924681663513184
2007-02-12,2.554344654083252,48.165225982666016,1.9424999952316284,43.10561752319336,64.67622375488281,40.36777877807617,11.781694412231445,18.252763748168945,36.24542999267578,27.742536544799805,158.4630584716797,26.218608856201172,29.258607864379883,52.682743072509766,38.659244537353516,31.633502960205078,13.807968139648438,27.053157806396484,36.15644073486328,22.32222557067871,20.622299194335938,10.348029136657715,0.5100524425506592,38.339202880859375,18.206172943115234,34.14237976074219,41.143211364746094,,14.111749649047852,10.87230396270752
2007-02-13,2.5489275455474854,48.383243560791016,1.965499997138977,43.559364318847656,64.74144744873047,40.44903564453125,12.055167198181152,18.01416778564453,36.501041412353516,28.290515899658203,159.5138702392578,26.421062469482422,29.525218963623047,52.52779006958008,38.61199951171875,31.953365325927734,13.891529083251953,27.155975341796875,37.048362731933594,22.37313461303711,20.743858337402344,10.430326461791992,0.5196819305419922,38.66785430908203,18.140390396118164,34.207252502441406,41.1352424621582,,14.288284301757812,10.926959991455078
2007-02-14,2.566984176635742,48.383243560791016,2.006999969482422,44.3836555480957,65.21273803710938,41.34260559082031,12.400736808776855,18.199745178222656,36.44046401977539,28.421384811401367,163.1690673828125,26.402074813842773,30.179100036621094,53.01411056518555,38.88957214355469,32.24812316894531,13.796436309814453,27.228551864624023,37.24708557128906,22.42912483215332,21.022737503051758,10.448164939880371,0.5128037333488464,38.76943588256836,18.127239227294922,34.36946487426758,41.159156799316406,,14.509892463684082,10.901908874511719
2007-02-15,2.5642755031585693,48.017539978027344,2.003000020980835,44.50465774536133,66.49613189697266,42.254966735839844,12.333611488342285,18.26601791381836,36.02149200439453,28.355953216552734,162.73374938964844,26.357786178588867,30.19814109802246,52.86445236206055,38.8541374206543,32.116416931152344,13.78779411315918,27.204368591308594,37.28102493286133,22.337501525878906,21.065631866455078,10.461057662963867,0.5158604979515076,38.835182189941406,18.214065551757812,34.207252502441406,42.72932052612305,,14.423501014709473,11.013503074645996
2007-02-16,2.552839756011963,46.92751693725586,2.0164999961853027,44.63322448730469,65.93780517578125,42.286197662353516,12.338583946228027,18.2395076751709,35.743858337402344,28.53588104248047,162.80873107910156,26.218608856201172,30.363178253173828,52.90188980102539,38.68877410888672,32.141502380371094,13.793560028076172,27.41000747680664,37.24708557128906,22.541120529174805,20.550790786743164,10.539383888244629,0.5001171231269836,38.88298034667969,18.066728591918945,34.2137336730957,43.00031280517578,,14.461061477661133,11.0408353805542
2007-02-20,2.585040330886841,46.66028594970703,2.075500011444092,44.39878845214844,66.00306701660156,42.44865798950195,12.288861274719238,18.332300186157227,35.39555358886719,28.666736602783203,165.825927734375,26.155330657958984,30.547279357910156,53.094261169433594,38.659244537353516,32.37981414794922,13.767623901367188,27.700307846069336,37.12105941772461,22.653120040893555,20.615144729614258,10.589951515197754,0.504550039768219,38.76943588256836,18.666584014892578,34.58356857299805,42.89672088623047,,14.370920181274414,11.446205139160156
2007-02-21,2.6843481063842773,47.40575408935547,2.062999963760376,44.262672424316406,65.95231628417969,42.62361526489258,11.93334674835205,18.1467227935791,35.304683685302734,28.740354537963867,165.23300170898438,26.130029678344727,30.667896270751953,52.955299377441406,38.3875846862793,32.39236068725586,13.707114219665527,27.803117752075195,37.18448257446289,22.37313461303711,20.98697853088379,10.619691848754883,0.49706029891967773,38.655906677246094,18.416637420654297,34.86906814575195,42.66554641723633,,14.382186889648438,11.38016414642334
2007-02-22,2.6936774253845215,46.93455123901367,2.049999952316284,43.97529983520508,65.67679595947266,42.354923248291016,11.7195405960083,18.15998077392578,35.67318344116211,28.756715774536133,164.3473663330078,26.054096221923828,30.59170913696289,52.6400032043457,38.25764846801758,32.3861083984375,13.629310607910156,27.85150718688965,37.24300003051758,21.991336822509766,21.01558494567871,10.73073959350586,0.5002700090408325,38.66785430908203,18.148300170898438,34.86906814575195,42.81699752807617,,14.43852424621582,11.316398620605469
2007-02-23,2.6804370880126953,46.57590103149414,2.0390000343322754,43.876983642578125,65.45925903320312,42.02998352050781,11.794124603271484,18.23288345336914,35.875099182128906,28.740354537963867,162.49351501464844,25.91490364074707,30.43219566345215,52.22848129272461,38.10619354248047,32.00352478027344,13.617791175842285,27.827320098876953,37.17472839355469,21.858980178833008,20.66520118713379,10.71190357208252,0.49904748797416687,38.73360061645508,18.414012908935547,34.38893127441406,42.267032623291016,,14.427261352539062,11.289068222045898
2007-02-26,2.663583755493164,46.5547981262207,2.0439999103546143,43.21147155761719,64.48042297363281,42.02998352050781,11.65987491607666,18.053932189941406,36.04671859741211,28.715816497802734,160.61712646484375,25.807353973388672,30.38751220703125,51.79029083251953,38.19529724121094,31.865550994873047,13.750330924987793,27.700307846069336,37.13081741333008,22.642932891845703,20.786762237548828,10.691082000732422,0.4914044737815857,38.50651550292969,17.829946517944336,34.32403564453125,42.4105224609375,,14.419744491577148,11.382442474365234
2007-02-27,2.5257561206817627,45.18347930908203,1.941499948501587,42.039337158203125,63.22603988647461,40.51150131225586,11.18751335144043,17.039894104003906,34.61815643310547,27.071874618530273,147.10733032226562,25.193639755249023,29.455860137939453,50.2137565612793,37.4527587890625,30.868389129638672,13.367098808288574,26.889856338500977,36.340599060058594,21.981157302856445,19.928691864013672,10.30837345123291,0.4765787422657013,36.60032653808594,17.403730392456055,33.21451187133789,41.21493911743164,,13.758671760559082,10.977066040039062
2007-02-28,2.54621958732605,45.19050979614258,1.9570000171661377,43.00729751586914,63.269561767578125,40.26153564453125,10.749957084655762,17.19232749938965,34.5878791809082,28.012441635131836,151.4229278564453,25.048126220703125,29.609004974365234,49.668636322021484,37.3814697265625,30.97500991821289,13.450668334960938,26.424150466918945,36.13572692871094,22.47494125366211,20.14320945739746,10.357945442199707,0.4738277494907379,37.938846588134766,17.592741012573242,32.929012298583984,41.589561462402344,,14.047890663146973,11.002114295959473
2007-03-01,2.619948625564575,43.390193939208984,1.9424999952316284,42.76530456542969,63.6973876953125,39.93035888671875,11.028401374816895,17.132671356201172,34.12348937988281,28.126943588256836,149.8542938232422,24.959562301635742,29.474998474121094,49.31057357788086,37.09635543823242,30.855854034423828,13.404561996459961,26.67213249206543,35.93086242675781,22.393497467041016,20.08600425720215,10.439244270324707,0.4680187404155731,38.05239486694336,17.312522888183594,33.233970642089844,42.0359001159668,,13.935212135314941,10.906468391418457
2007-03-02,2.570294141769409,43.42536163330078,1.8845000267028809,41.92588806152344,63.10281753540039,39.3929557800293,10.600790023803711,16.768152236938477,33.71462631225586,27.767074584960938,146.8595733642578,24.681167602539062,29.296310424804688,48.57843780517578,36.79934310913086,30.222431182861328,13.223030090332031,26.412073135375977,35.61378860473633,22.495317459106445,19.850040435791016,10.297462463378906,0.45502737164497375,37.74164581298828,17.148622512817383,32.8187141418457,43.183650970458984,,13.702329635620117,10.88824462890625
2007-03-05,2.5976791381835938,43.713687896728516,1.8524999618530273,41.51750564575195,63.09553909301758,39.474185943603516,10.334775924682617,16.87419319152832,33.532894134521484,27.578964233398438,142.60403442382812,24.466047286987305,29.270803451538086,49.064735412597656,36.72806167602539,29.81477165222168,13.33829116821289,25.952402114868164,35.69183349609375,22.525850296020508,19.699878692626953,10.158656120300293,0.4395892918109894,37.52055358886719,16.849910736083984,33.143150329589844,42.21125030517578,,13.57086181640625,10.810813903808594
2007-03-06,2.65395450592041,43.81214904785156,1.9290000200271606,42.62917709350586,63.67558670043945,39.75537872314453,10.727581024169922,17.205585479736328,34.1588249206543,28.11058807373047,148.13555908203125,24.691970825195312,29.57072639465332,50.128231048583984,36.650840759277344,30.429378509521484,13.522703170776367,26.06732940673828,35.83817672729492,22.739660263061523,19.900083541870117,10.420408248901367,0.4655739665031433,37.61018371582031,17.116905212402344,33.55190658569336,43.024227142333984,,13.702329635620117,10.940624237060547
2007-03-07,2.639810800552368,43.61524200439453,1.9179999828338623,42.24351119995117,64.32090759277344,40.136573791503906,10.623165130615234,17.145931243896484,34.49198913574219,28.15965461730957,146.79954528808594,24.634702682495117,29.730257034301758,50.20305252075195,36.745872497558594,30.329044342041016,13.47083568572998,26.06732940673828,35.99913024902344,22.51888656616211,19.742778778076172,10.369842529296875,0.45242840051651,37.096290588378906,17.13011932373047,33.238895416259766,42.88076400756836,,13.401837348937988,10.915576934814453
2007-03-08,2.6482362747192383,43.7207145690918,1.9049999713897705,42.96949005126953,64.4514389038086,40.1803092956543,10.859347343444824,17.33150863647461,34.55760192871094,28.3723087310791,150.06442260742188,24.691970825195312,30.1897029876709,49.700714111328125,36.6627082824707,30.567350387573242,13.586091995239258,26.39390754699707,36.35034942626953,22.775590896606445,19.535411834716797,10.38921070098877,0.4710763692855835,37.233726501464844,17.365398406982422,33.40192794799805,42.50616455078125,,13.702329635620117,10.904187202453613
2007-03-09,2.647333860397339,42.79948043823242,1.9420000314712524,43.03000259399414,64.90098571777344,40.242794036865234,10.682832717895508,17.285112380981445,34.562660217285156,28.11058807373047,151.3853759765625,24.609237670898438,30.138647079467773,49.85032653808594,36.912193298339844,30.61752700805664,13.707114219665527,26.702373504638672,36.45278549194336,22.90395736694336,19.513954162597656,10.513364791870117,0.4663379192352295,37.14410400390625,17.561025619506836,33.7018928527832,42.243125915527344,,13.691065788269043,10.799427032470703
2007-03-12,2.70451283454895,42.67290115356445,1.940500020980835,42.88630676269531,66.1263198852539,40.349021911621094,10.769845962524414,17.344768524169922,34.74437713623047,27.971546173095703,152.0609130859375,24.291051864624023,30.381128311157227,50.293907165527344,36.70429229736328,30.630069732666016,13.816606521606445,27.016870498657227,36.667415618896484,22.739665985107422,19.621217727661133,10.488533973693848,0.4635865092277527,37.10226821899414,17.98663330078125,33.388885498046875,42.45833969116211,,13.739892959594727,10.762989044189453
2007-03-13,2.6602745056152344,42.46894454956055,1.8910000324249268,41.40407943725586,64.85745239257812,39.580413818359375,10.481456756591797,16.900705337524414,34.2446403503418,27.497173309326172,149.38148498535156,23.769203186035156,29.91529655456543,49.54572677612305,36.09840393066406,29.287965774536133,13.656997680664062,26.29714012145996,36.472293853759766,22.267305374145508,19.106380462646484,10.38921070098877,0.44402238726615906,36.55250930786133,17.611248016357422,32.338958740234375,42.243125915527344,,13.57086181640625,10.5170259475708
2007-03-14,2.7084240913391113,42.6799201965332,1.9040000438690186,42.13006591796875,65.24176788330078,39.76789855957031,10.439192771911621,17.132671356201172,34.4869384765625,27.587142944335938,150.2220001220703,23.902849197387695,29.928070068359375,50.10687255859375,36.0627555847168,29.66425323486328,13.651191711425781,26.39995765686035,36.9747314453125,22.215970993041992,19.592613220214844,10.411063194274902,0.44188201427459717,36.666053771972656,17.352182388305664,32.43678283691406,42.53804016113281,,13.627204895019531,10.464397430419922
2007-03-15,2.695483684539795,42.20171356201172,1.8890000581741333,42.43256378173828,66.01031494140625,39.6554069519043,10.37704086303711,17.106168746948242,34.76456832885742,27.63621711730957,150.77749633789062,23.858299255371094,29.97910499572754,49.94118881225586,35.95584487915039,29.915119171142578,13.662805557250977,26.291091918945312,37.067405700683594,22.174888610839844,19.506813049316406,10.49449348449707,0.4374496638774872,36.99470138549805,17.362756729125977,32.54111862182617,43.08002471923828,,13.657257080078125,10.526182174682617
2007-03-16,2.69608473777771,41.702423095703125,1.8925000429153442,42.00907516479492,65.25623321533203,39.46793746948242,10.349693298339844,17.2254695892334,34.365779876708984,27.488998413085938,149.35888671875,23.871023178100586,29.95359230041504,49.834320068359375,35.943965911865234,29.494930267333984,13.70052719116211,26.29714012145996,36.72107696533203,22.123550415039062,19.542566299438477,10.674271583557129,0.4333227574825287,36.8154296875,17.37069320678711,32.83456802368164,42.34675598144531,,13.642232894897461,10.574236869812012
2007-03-19,2.7424302101135254,41.589908599853516,1.9225000143051147,42.37961959838867,65.48827362060547,40.09908676147461,10.610734939575195,17.430925369262695,35.022010803222656,27.881580352783203,151.9408416748047,24.00467300415039,30.125883102416992,50.229793548583984,36.074642181396484,29.839874267578125,13.735358238220215,26.533018112182617,37.247894287109375,22.29298210144043,19.900083541870117,10.758695602416992,0.4354622960090637,37.03652572631836,17.61917495727539,33.180206298828125,43.27928924560547,,13.803747177124023,10.66119384765625
2007-03-20,2.752962350845337,41.7938346862793,1.9290000200271606,42.54600143432617,65.37226867675781,40.53025436401367,10.720124244689941,17.457435607910156,35.3602180480957,28.118764877319336,153.11166381835938,24.138303756713867,30.081209182739258,50.50231170654297,36.27659606933594,29.946481704711914,13.819514274597168,26.799148559570312,37.25764083862305,22.400793075561523,19.907238006591797,10.851062774658203,0.4333227574825287,37.215816497802734,17.76456642150879,33.7801628112793,43.119869232177734,,13.890138626098633,10.823663711547852
2007-03-21,2.8248863220214844,42.616634368896484,1.9900000095367432,43.47618865966797,65.83628845214844,41.37384033203125,10.807137489318848,17.755685806274414,36.01137924194336,28.764892578125,158.3279571533203,24.653789520263672,30.438579559326172,50.96194076538086,36.365699768066406,30.76177215576172,14.005244255065918,26.980573654174805,37.511295318603516,22.719114303588867,20.393482208251953,10.811330795288086,0.4580840468406677,37.622135162353516,17.97869873046875,34.34097671508789,43.86113357543945,,14.153058052062988,10.931214332580566
2007-03-22,2.827594757080078,42.525211334228516,1.9744999408721924,43.4383659362793,65.66954803466797,41.58005905151367,10.802165031433105,17.477319717407227,36.813995361328125,28.8957462310791,157.67494201660156,24.392871856689453,30.361984252929688,50.87108612060547,36.15187454223633,30.39803123474121,14.002341270446777,26.908004760742188,37.940555572509766,22.678041458129883,20.214712142944336,10.786502838134766,0.46817198395729065,38.15395736694336,17.954906463623047,34.13882827758789,44.38715362548828,,14.277009010314941,10.986136436462402
2007-03-23,2.8143532276153564,40.80225372314453,1.9490000009536743,43.430809020996094,65.96682739257812,41.79252624511719,10.764873504638672,17.358016967773438,37.20267868041992,28.6176700592041,159.03350830078125,24.322858810424805,30.4449462890625,50.785560607910156,35.943965911865234,30.429378509521484,13.944302558898926,27.246702194213867,38.03322982788086,22.82179832458496,20.03595542907715,10.831199645996094,0.4629748463630676,38.12409973144531,18.031572341918945,34.230125427246094,45.040740966796875,,14.318334579467773,10.963252067565918
